coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
132,753.3569837,641.5271924,0.51286298,105.2891622,644.8095068,0.15222314,125.7597945,653.185216,0.217494041,109.0213969,647.0817895,0.156132907
133,774.5654433,655.9300632,0.785245419,501.3694482,1153.845772,0.791182458,123.2896072,657.7338934,0.622483313,740.209299,1518.747238,0.679634452
134,774.5510406,655.929863,0.784856379,501.5291537,1153.893146,0.783130527,123.2977479,657.7294683,0.622688413,740.2061235,1518.767225,0.681141913
135,759.7733684,649.9800326,0.540590763,500.1560811,1154.883453,0.810839415,120.9589677,656.2206097,0.318335891,115.4393015,652.4144506,0.209003896
136,774.5733097,655.790658,0.769218624,501.1640819,1154.635036,0.79289335,123.4933334,657.7346346,0.630436182,740.6114184,1518.921198,0.682476699
137,774.5548818,655.8177214,0.774903059,501.203554,1154.434844,0.79266572,123.5069965,657.7100604,0.632863879,740.5370994,1518.908693,0.681162596
138,759.8632612,650.1189483,0.540725768,500.6645401,1154.470185,0.81213057,121.0859256,656.1531348,0.321952283,115.3837409,652.417856,0.212094873
139,753.6238723,642.4692794,0.513569593,105.3955452,645.829796,0.1664958,125.0811844,654.229764,0.250222683,109.265004,648.1474023,0.175474912
140,774.5786154,655.764533,0.767589927,501.2872161,1154.721167,0.792427063,123.409466,657.8430974,0.626037002,740.5105039,1518.874658,0.67760241
141,774.5561461,655.879693,0.774598837,501.3765631,1154.836442,0.792130232,123.4620316,657.7536964,0.625860214,740.6295353,1518.957312,0.682990551
142,759.8417997,650.0671833,0.543270469,500.7249311,1154.872231,0.816466331,120.9667311,656.2760458,0.317413449,115.3996431,652.3526871,0.202837765
143,753.7452867,642.4448376,0.511678576,105.3944004,645.972827,0.167190373,125.1468733,653.954236,0.2549707,109.264867,648.0799618,0.174699426
144,774.5875037,655.6538076,0.771560311,501.3624866,1154.688265,0.788827538,123.477345,657.6213229,0.619850278,740.4299459,1518.9259,0.683340311
145,772.6009365,655.6724272,0.772964358,505.0547552,1153.084077,0.810496807,123.4698989,657.5910087,0.619421422,740.393539,1518.927939,0.681920409
146,759.3532414,649.8160887,0.582989275,530.4779186,1151.560086,0.771614909,120.1152391,654.7625237,0.29384765,115.3977584,652.3232534,0.23266837
147,754.5056913,641.0171341,0.568727016,106.0755875,644.2362022,0.154406786,112.7438588,657.6578441,0.190967321,115.6689042,649.4028583,0.155937344
148,773.0918232,654.6014357,0.817799091,618.7863059,1181.580658,0.741881728,123.4606572,657.6343796,0.61860007,739.7158944,1519.041499,0.694914341
149,772.7811285,654.3443203,0.822064281,600.0334835,1173.516214,0.69228214,123.454001,657.6156116,0.617578804,740.1315662,1519.229026,0.677576482
150,759.5380068,648.4539065,0.564290762,590.5150557,1175.828399,0.696988046,119.3195698,660.9581594,0.301972896,115.8314052,651.5439332,0.246489644
151,754.1342406,639.7903121,0.57913661,105.2602561,643.8437556,0.145869672,125.8411519,652.0864973,0.195708752,109.2042518,645.9169626,0.152523905
152,772.9923627,654.2345209,0.803589821,602.5701494,1179.171112,0.660021782,123.2473891,657.6101143,0.610607266,739.8617443,1518.790815,0.683473527
153,772.9293795,654.2387066,0.809737146,598.2312424,1177.709167,0.690649867,123.213067,657.5972917,0.610668898,739.956596,1518.726969,0.681945205
154,759.1713738,647.8272986,0.595805585,599.6147351,1176.180948,0.731149435,119.5806553,653.2482462,0.297324121,115.0533588,651.5679803,0.241559267
155,755.0539877,639.5442318,0.569180548,106.0754762,642.2450544,0.146952748,115.0410199,666.8081797,0.192156613,738.8293452,645.388803,0.152339667
156,772.7752153,654.1779251,0.800889194,598.4524949,1177.296376,0.667909741,123.2749626,657.6855717,0.618979871,740.0266848,1518.581041,0.687657237
157,772.8261823,654.1956244,0.797723413,598.2220566,1178.249486,0.700841248,123.3056298,657.63342,0.617314517,740.0300723,1518.653437,0.689317286
158,759.113729,647.8383448,0.605646372,600.8747663,1177.131472,0.716163278,119.7496705,653.3528876,0.294720232,115.0622265,651.7264297,0.24378255
159,755.1129378,639.5261071,0.568331301,105.9555376,642.119226,0.138422221,115.0656557,666.6723695,0.183908552,738.7633927,645.3165288,0.157574475
160,772.8855193,654.1295805,0.807780981,599.0184782,1177.402505,0.651362062,123.5193157,657.7065773,0.62447077,740.0065819,1518.619605,0.689196587
161,772.9607241,654.1941805,0.811954737,599.5055618,1177.94052,0.652985632,123.4437303,657.7385993,0.622742891,739.9667594,1518.593768,0.685016513
162,759.4194136,647.849805,0.598671317,600.6658943,1177.273972,0.701525748,119.6348059,653.451592,0.298592657,115.0349377,651.6932082,0.244755208
163,754.9711547,639.6128753,0.57486093,105.9963343,642.2645165,0.139959425,114.9832225,666.7885172,0.187269241,738.9471524,645.4272776,0.152875751
164,772.895529,654.1784286,0.810164571,599.6151657,1178.036118,0.659291387,123.5083152,657.7978857,0.622122467,740.0175783,1518.671445,0.685065031
165,773.2237681,654.1766243,0.819303632,598.638422,1178.325185,0.675662935,123.6215042,657.5137882,0.619568765,740.0416188,1518.469236,0.687586248
166,761.4070237,645.2925336,0.651354134,599.4588087,1176.782198,0.723954737,119.6784778,653.3264914,0.298177481,114.8849826,651.527122,0.234666109
