coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
153,1114.411183,392.2417307,0.783359408,991.9774299,659.5810413,0.886950374,737.9028151,306.9235923,0.871209145,1072.78475,790.8314805,0.826043606
154,725.628583,294.7561555,0.099735111,994.3148289,660.4175763,0.865967512,732.1000658,301.1048965,0.295415699,733.2112882,300.0021272,0.437620848
155,1114.397728,392.2019796,0.78448087,991.9339514,659.6204805,0.888214052,737.9067907,306.9621437,0.869972467,1072.83282,790.8639109,0.829894185
156,1114.339699,392.1876869,0.785177052,991.9887271,659.5693464,0.888970256,737.9099636,306.9601208,0.87071383,1072.793584,790.7894559,0.829023898
157,725.6332231,294.7626548,0.099962592,994.3096199,660.4200252,0.867795169,732.1173546,301.088891,0.295958877,733.216109,299.9944686,0.438511193
158,1114.290233,392.1924152,0.782594502,992.0784342,659.6462927,0.890288353,737.9288466,306.9555619,0.870853066,1072.817227,790.7599525,0.828575075
159,1114.301888,392.2090111,0.783603549,992.0068557,659.5790071,0.888398767,737.9204583,306.9289447,0.870862603,1072.758133,790.6916134,0.829655528
160,725.6326766,294.7623224,0.099936545,994.3878355,660.4454564,0.863254905,732.1083307,301.0900607,0.295591772,733.2090337,299.9962718,0.437869012
161,1114.327285,392.2906518,0.784222484,992.1343431,659.5796518,0.888333678,737.9286079,306.9352684,0.871437073,1072.735341,790.7103,0.823686004
162,1114.355936,392.2940578,0.784633219,992.2135336,659.5365,0.89134711,737.926291,306.9071535,0.871416926,1072.76294,790.699177,0.824234486
163,725.6311255,294.7678928,0.100049764,994.4240756,660.4585866,0.864185512,732.1139759,301.0816236,0.295939028,733.2109752,299.9903647,0.438242137
164,1114.361641,392.2981324,0.785441518,992.1910937,659.5394707,0.889242172,737.9251866,306.9063289,0.871247351,1072.759352,790.7193122,0.824971437
165,1114.053294,392.7151518,0.769011021,992.1662469,659.6912947,0.88966167,738.1027474,306.7887539,0.875970304,1073.011013,790.6478033,0.841022372
166,726.3082643,294.2402205,0.097380102,992.1814518,660.5788393,0.922620714,733.6023504,302.2668557,0.323736489,733.7537795,299.0434905,0.445788503
167,1114.061275,392.7236681,0.769736052,992.1875155,659.6802969,0.891609728,738.0764396,306.7562726,0.875683486,1072.996214,790.664001,0.839620352
168,1114.046316,392.7228212,0.766957521,992.1641874,659.6739407,0.889941692,738.0862728,306.7838426,0.875250101,1073.003946,790.6389229,0.8382622
169,726.2940478,294.1616197,0.09631452,992.2157478,660.5866285,0.921759009,733.5919349,302.2118196,0.322436035,733.8092514,299.0621418,0.444927275
170,1114.117594,392.6605763,0.770669222,992.1975961,659.6024828,0.890757263,738.0639153,306.8042992,0.875975847,1072.980937,790.6710467,0.839566529
171,1114.196033,392.5686746,0.776739597,992.1607044,659.6273117,0.889936566,738.093055,306.7752587,0.877424419,1073.021936,790.7044489,0.83616817
172,726.3000479,294.1545553,0.096005529,992.1786451,660.5860536,0.922444761,733.556946,302.2058506,0.321720958,733.7952563,299.0899329,0.444440424
173,1114.18705,392.6001916,0.77439189,992.1750886,659.6210899,0.890877604,738.061999,306.8337375,0.874835253,1073.052415,790.6972144,0.837106347
174,1114.160781,392.6093721,0.777124763,992.1293006,659.6819391,0.890254378,738.0529672,306.8380857,0.875281096,1073.028852,790.6574655,0.838626862
175,726.3081055,294.2179093,0.097092211,992.1745124,660.550056,0.923037887,733.5821584,302.25809,0.321539015,733.7541708,299.0774811,0.444340408
176,1114.174103,392.6393967,0.775853992,992.1734371,659.6441069,0.890207052,738.0437508,306.8144921,0.87477684,1073.014147,790.6888843,0.838451028
177,1114.15202,392.6131616,0.77599901,992.1749232,659.6536465,0.89027077,738.0585848,306.8288168,0.874377966,1073.01734,790.7024226,0.837884426
178,726.3036132,294.2157769,0.097467452,992.1878619,660.6658652,0.92187202,733.5986258,302.2716446,0.321905494,733.7340449,299.0764884,0.446069598
179,1114.152968,392.6244273,0.776251078,992.1812091,659.636034,0.890155375,738.0522853,306.8386475,0.874547005,1073.015205,790.7013969,0.838201046
180,1114.11527,392.559463,0.762918949,992.1227913,659.901742,0.89509505,737.9760573,306.9793817,0.870291948,1072.804934,790.4902651,0.831439078
181,725.5574141,294.5407648,0.097850174,994.4138684,660.7058823,0.85246098,732.0638275,300.9026451,0.289185822,733.1909392,300.0203383,0.434492737
182,1114.102466,392.558939,0.763243914,992.0975413,659.9207964,0.893964052,738.0001135,306.9846979,0.869612217,1072.814258,790.5316491,0.8281793
183,1114.098277,392.5551987,0.766300142,992.150789,659.8949766,0.894372225,737.9947634,306.9964552,0.868928969,1072.813965,790.5394979,0.827886105
184,725.5664115,294.5337825,0.097479314,994.4745283,660.733574,0.853212237,732.0735092,300.8889623,0.288471609,733.2004976,300.0173698,0.433482647
